ID,Text,class
30095,a joke owaisi jargis ansari baat samjhani,neutral
2127,bsdk kohli tumne gali seekh,negative
13604,pooja hehe rahul gandhi fati langot achha modi chowkidar,negative
13579,abey kutte bhonkna band krde status varna maa chod randwe,negative
16868,nakko happy birthday wishes,positive
33744,duniya pyaar pyaar karnay walon zarorat,positive
13505,visit karea ge bus b kra sakt,neutral
19917,a big highest ma big boss dir,positive
25706,hahaha love veduwe,positive
17719,nice sir sateek jawab pakistan sudhar terey sai jitn,negative
23638,apc inauguration day great time catching illustrious,positive
34626,ik baras beet gay ā baghair zam ā ahmedfaraz,neutral
27233,sir means a lot natasarvabhowma teaser step chindi forward https c,positive
36464,jai shri ram decision app farq padhta kyuin modi jee a,neutral
23130,congratulations balkrishna ji award swami ramdevji created a globa,neutral
38046,jali jali kamrasur suar jali burnol khre,negative
24207,b j p jindabaad family members sapotar b j p,positive
14819,bijli taar niche h registration map pass karwaya h,neutral
25795,kaushal subhkamnaye evam hardik badhayi,positive
7273,edwin khale ni kha ni nwu humesa mhani luya,negative
38761,exam bha,neutral
11617,prasad anil britishers murder case bhul jaoge ghatiya,negative
23960,chutiye bangaladesh aazad phir akal aai tumhe,negative
22272,é,neutral
27253,beimani chunav aayog aapna aastitv samapt liaya chunav loktantr hatya bjp chunav,negative
24999,bhoolo sarbjeet spy btaya tumari geedad army ham tume galat saabit mn,positive
44763,chhori a soft movie make cry marshall,positive
27313,awaam majbori hukmarano hawas bardasht,negative
36029,isliye congress raaj anpadh gyan matdata suchi release,neutral
14346,aree insaan seemaye kaion khatam ha,neutral
14158,berozgar dikh abd tweet gaand marwa,negative
17429,pakistan vajah toota seats seats lene laat mar thee,neutral
40920,baba uthkr boldega sirf upper cast swal puchte,neutral
39529,sach yh desh drohita mul khoon b,negative
38085,chutia ganjay kot lakhpat usko chitr maro bhn lora sb loot kha gia,negative
7194,fayeda sir pass haal h media,neutral
20919,dinesh indians modi supporters compt a,positive
34234,manzil mile mile kutte zarur bhoknte manzil jaane waalon bhonk bhonk r,positive
10480,shri narendra modiji aapki jeet keliye monday upawaas chotisi navas bh,neutral
8278,vk avneil tweetx kharach love u tar javal pan rahate party,positive
18762,sleep mahadev,positive
13183,kiraya dete train late chalti khana kharab mile toilet ganda train saaf safai,negative
15625,hey happy birthday god bless u dear khush rahouchalte puchalte raho tarahlogo a,positive
4045,bhagat normal chetan vs bjp chamcha chetan,neutral
26528,jaleel bulakar haramkhor kha,negative
17987,rohatgi jabardast reply ghamandi bhaav badh year b,neutral
23027,chep dave free app today,neutral
20655,sarita ammi halaala krwana bsdk ma behen,negative
29171,bkwas band gai gi chup gay gay bed necha,negative
43796,bhencho twitter chunav inko seat aani saale jabti zamanat,negative
19946,mashaallah mashaallah birthday night cutee wife yousaf allah pak apko hamesha salmt rakhin bahiya,neutral
24326,bharatthiseid salman khan releases eid wanted hit dabangg hit bodyguard,neutral
22705,oppostition baja aapas baaj trp trp,negative
34450,love pray pray,positive
25800,active modi sarkar sabka sabka vishwas,neutral
38393,owaisi hindu gali deta hinduon devi devta apman tumhi logo bhid,negative
17015,bharat bijlee offering bharat bijlee brake motors keeping ou info visit,neutral
5109,brave girla great daughter sindh dhartidaughter shaheed muhtama benazeer bhutto shah,positive
33983,waheguru ji khalsa waheguru ji fateh friends stevie kaur recently started a business called kaur arm,neutral
35052,pakistani cricket team entertaining team world indian politics content mi,positive
30795,vote bank rajniti musalman vote bjp country registered,negative
12810,phelibar dekhlo democracy hindus vedic sanatani majority government chunneka adhikar,negative
25201,alp fake representation alp exam fake representation bale candidates dibbared ghoshit cand,neutral
36185,happy pm narendar modi,positive
7697,milkar nursing cadre dr phir sayad desh drs sunami aa jayegi phir,neutral
26366,param aaderniya shri modi ji purv pardhanmantri swargiya sh atal bihari bajpai ji san,positive
81,invite corrupted party indian history politics,negative
4491,modi ji lakh lakh karood karood mubarak jamal ali karbalaie kashmiri taraf dildaar modi gamkhar modi imand,positive
30708,bhamana nayi jatt eh yaari ah jaan nalo yaari jatt nu piyari ah,positive
24037,skardu jannat khubsurt logo khubsurt sarzameen proud gbian,positive
37671,hey bhagwan stop historical jisne propose implement bat khatam,negative
4142,fakrullahh nak tumpang heli aku dok warna kuning,neutral
15764,inko auqat dikhani chayea don realise a,negative
23298,pagal ar called peaceful community congress president bail b suppor,positive
745,ram h hindu terrorist saffron,negative
32805,mithun sir appko aapke bete shubhka,neutral
13951,election gandhi kosker bjp jeetegi rss agenda hy gandhi necha dekhane,negative
3028,ji pranam sir ayush homoeopathy doctors jagah govt bsc gnm nursing community health officer,neutral
20051,hh sheikh invaluable friendship wishes forward enhance w,positive
40643,hamesha hindu neta neta jb masum musalmaano hamle apko pta,negative
32838,aadarniya sir ji man prsannchit maa bharatya veer lal desh aguwayi shamil raheng,positive
15383,sheikh target ha pure wc ma kbhi bn skta ha,neutral
23935,mahatir mohammed protocol topi drama house allah family extended family bil,neutral
33032,bhutan pm wrong photo pic modi pictures jugar pate,neutral
12087,congrats sir ur minister khelega india tabhi badhega india,positive
32965,saap katne ilaj galatfehmi team jeet india bath,positive
24840,hindi bolunga rothchilds paltu kutte sen bareme sale,negative
28392,robert vadra zameen chori congress sarkar naak niche,negative
18085,bharat pardhan mantari ji mubarakbad umid bharat savidhan lok tantra,neutral
28346,yehhh looggg karachi baat worldcup kjel pakistan captain hony h,neutral
37417,hate uhh love,positive
40060,unity love togetherness expensive luck,positive
16016,shut deal fact communalshamelessworm lost r indi,negative
13514,islamic roja ramjaan kahaani fake id humaare nabi bare fake id b,negative
27444,ranjan collec,positive
19961,offical roop snehal,neutral
36498,days eid melay khareed lena friends saari eidi,neutral
31294,yogender a asshole maa ch saale mc aukaat jada fadfaddaya joote khaayegaa,negative
12619,mukhiya yakeen muslim hindu huaa bus gaddari,negative
19005,a design perfect creativity veerji giving goosebumps,positive
5102,badlega hara rang khoon sama chuka bus din hindu h jald,negative
23436,read au love seungmin emails kinda makes sense head,positive
39341,rohit anterastma puchhna darbaari patrakaron modi bjp rss agenda ch,neutral
28998,camara tv aane toilet maa ashirwad lene pahunch jaye,negative
13260,bideshi media kharidne aukat taqut jyadatar indian media pichwara chatne mahir,negative
26382,hahah nice joke insha allah forces give danda ass غدار وطن خنزیر,negative
9357,bjp baat achchi karyakarta importance dete isiliye karyakar,positive
28029,matter love england support world cup sala gora loug world cu,negative
14502,agr pdha likha insan smaj bdlav ni la skta pdha likha anphad brabar h rght,negative
16574,bjp sharkar banega,neutral
41573,relationships fvcking scary matter things love signific,positive
15642,maaro kutte milkar thhu h ghatia logo h beti takk chhodte,negative
29915,surya thinks meant sabka sabka vikas,neutral
34225,anokha ladla ha bacpan waziraazam shok select ker kia gia ha naizi sb,neutral
24924,dear lalua beta bataye evm hindustan chor hei sala dusro salah,negative
22543,yaar kerni choron taneez baat chori pakray janay darr ikhlaaq yaad u,negative
9971,usafzai dafa jao haram khoro pakistan tmaray bap bnaya ezat qabil,negative
34535,chootiya scholar understanding social literate understand,negative
77,sunita ji evm seal tutegi dard godi media anchor,negative
7580,shatrughan sinha yashwant sinha arun shauri bada bewkoof moorkh,negative
22117,dalaaal dalaaal gobar kahega kia media dalaall,negative
44567,chutiye samjhao india elections modi shah back democrazy dead,negative
41601,delhi gandhi nagar delhi police barbarta police lynching jaegi,neutral
34378,kimtaeyen kimtaeyen hindi mo alam kung gaano kami kasaya ginawa mo purple eyen,neutral
1784,tehseen jaiso khujli sandoo jail jaane,neutral
18159,beta bhosdiwala tweet copy tweet chor sale madarchod followers badhenge,negative
17285,great job anna inspiration millions youth,positive
1678,harekrishna parliament election hg modi koe gali degaphir v modi jitega beta jara gali,positive
41834,made upset kids stressed staying late hours hours homewor,positive
26842,nawaz shareef hy app shindh hukumranoo sy behter logoo kahna hy a,neutral
30903,zarur sikhek ge kuyki bhasha language buri bure din,positive
22086,liberal chai majak udaya a,neutral
37687,et bhee analysis lad lete bhee koyee guaran,neutral
29711,,neutral
15189,dixit u bloody islamist,negative
16232,a sherlocked twitter apka,neutral
10361,english song fine roads highway trees kaato usko development naam,negative
22057,party pariwar h chodne tyar h president chairman sb italian h,negative
15881,insane support dafa hojao dunia likin bakwasiyat phailao ha,negative
34837,chutiyo kami bhokane expect bhoke funny,negative
7370,jaan love,positive
6359,nonsense aasa cm bhagwan naam nafrat karthi usko muslim crihsan,negative
30576,happy birthday maddy kahu tuzse rehna dil rhtdm,positive
21930,phrases u pa talaga yea im a big fan streetfoods,neutral
23726,kejri recd invitation pm ceremony excited chutiya haath jhaadu thammanewaale,negative
22646,team definitely win,positive
14620,babies dying thar daiy basis alhamdulillah bhutto alive matters thar gh,neutral
19793,pakistan purani jersey pr south africa likh kr agaye,neutral
27034,bhabhi meet youand taste lund oncephir mangogi raat cum dm,negative
38583,gay angle jagah daal jaata mazaak common peo,negative
8338,symptoms lag bhag matching,neutral
6647,modi,neutral
35431,muqadma chalna chaye ais sedha encounter chaye taky dobara jurat kry army pay bhonkny,negative
22067,happy birthday prachu god bless lots happiness love doll muhhhh,positive
30047,stand naye wrong tweeps mbu stand fuck standing,negative
7217,whats wow love status bharat bharatadvancebookingstarts https,positive
19659,dp dekhke bjp congress election bsp aajma milna baba ji thullu thoko taali,neutral
8027,bokhla bhul bharat janta bjp chuna hare desh gad,positive
18244,sir bhavisya ummid din jarur safal hovoge hame aapse,positive
12109,krishna rafael pappu uda liea coco cola sikanji thele fit,neutral
6376,dear vishnu sharma gwalior madhyapradesh hoo jan,neutral
32627,srkxfanboy chup likhta,negative
14999,nsharif zak lanat ese bete maa qabar nah,negative
807,bring great joy hear rendition des ree ta sayin xoxo,neutral
39304,kas happy returns day happy birthday god bless happiness health success,positive
38143,bohut hogab love srk,positive
2101,mushkurate zindegi khus wajah jaati love prince,neutral
2913,problem jeetenge jarur jeetenge fight awesome,positive
41758,pakistan bharat khakar shudarta pakvwi,neutral
26765,morning almighty papa ji plz bless sewa sumiran parmarth bal ba,positive
20017,shame ksi maa ghest rhy gandi ghtia politics,neutral
9527,darbari patrakar isliye congress zut bikta desh virodh,neutral
36576,mohabbat khuda bi pyar khuda insaan dikhta,positive
14385,gya tumko tabiyat ba bahan gya bhauji,neutral
40321,swami ji karmo fal jaroor milta chinta acche karm dharm,neutral
23669,hours electricity fuck single voted tabdeeli fuck chootiya tabdeeli chootiya kaptaan,neutral
21950,wow maza aagya jcbkikhudaai,positive
37402,papa pledgeagainstcorruption bless didi honey ur rehmat ji,positive
29006,usko read girls sorry boys aak,neutral
33543,hope indetify kichad sir,neutral
3337,oath plaible media agenda chalu bantaware rajneeti rajneta media,negative
18889,tweets offence likh joke seriousness dhoond lete,neutral
15962,media waly b manhoos kisam saanp hn moka milny pr pakidtan dastay hn,negative
7758,sorry film vivek oberoi wajah fail achha actor lena,negative
19737,muslim kutte dum baras nali daal rakkho nali tedi jayegi muslim,negative
25323,a special inviting team talash ptv ramadantransmission speak,positive
27969,bjp jeeti result pr sala news fake warna election pr bh,neutral
24707,congress learn lost rahul gandhi congress seat jayegi ta,negative
17457,great decision government sir kisan happy relax jay hind,positive
24427,respected modiji maa baba kisika jada respect kartahu,positive
29772,beb ik ure stressed shit u aight love,positive
33250,nice thoughts reality modi heart prachaar nt care,positive
1105,whats happening watch a live enjsjs im sad,negative
42593,wanted congratulate cm andhra pradesh knew father ysr ji a great leade,positive
19155,adenuga month financially win physically win career wise win mentally win e,positive
30779,interesting series hostageswithhotstar love web series jayada series,positive
3068,est á hijo tuiteando sobre la liga las leyendas buen teleport wukong lucha otra linea lmao los magos anda,neutral
15614,bakary earn points travel discounts free hotel stays,neutral
3151,aj match sb ry b asa e huwa dosto phr india bazi ly jay kio cup b idr e huwa,neutral
15177,janamdin bhut bhut bhadiyan shubkamnaye mam ishwar apko swasth rkhe app trh manav,neutral
22495,offered bowl leftover pheni baba baba figure kharab jaye ga smh smh,neutral
19007,haayeee nazar lge beautiful couple world pls married,positive
24078,maar dhaad dialogue,neutral
13263,virat world cup jite queen elizabeth aapki ipl trophy silence viratkohliwithqueen queene,neutral
37840,afghanistan snbhala gya namak harama afghanio chale country bnane bhaag,negative
16454,salman thatbeardguy aabe randi thaa lund chushna chahti,negative
4605,modi ji sapat phale din bi light gyi lene pht vohi darma strt gya kirshan pal,neutral
33088,thuk phir chatiye gaa aapka pa user dar dcm kursi ra,negative
35171,watching picture a song mind mainazaadhoon baazu sarr gin dushman dhyaan ha,neutral
45250,star raj happy moments congratulations lov u aapki life khushiyo bhre god bless u,positive
24482,zealand world cup jeet jaye utni hee khushi pakistan jeetne a,positive
44216,aisey paon tale armaan kuchle jayenge aab chalegi deshdrohi mansikta,negative
3766,shot chopper killing men sadly a blunder,neutral
22381,happy birthday lilgirl blessings wishes congrets family,positive
37226,started a channel inspired nt loss hope apke sav,positive
41613,achhe vayakti h samajhdar h aam insan hoon party,positive
17085,angel mum making fav pilau chicken salan raita salad allowing open iftar ea,positive
18339,a pracharak sangh kartha swayamsevaks chodthe,negative
12964,jani aiman acct expose krde,neutral
24196,ghanta rite selfish man spoiled son life a sadhu dedicating life allah,negative
9914,phir baat bahi khubiaan haain scientists yea payee larka,neutral
9524,energy eid safayi,neutral
23813,congress v debates achors galiya sunne debate aate,negative
27414,secularists sit mandir bheek katora allah naam baba learn a,negative
12909,quotes gandhi aulaad sun mullo bhasha samajh gandhi galti h,negative
16700,bharat hamesha sachchi gala ghoota,negative
5321,hindu muslim problem mughlai chicken khaana band panipuri sevpuri ban,neutral
24557,america direct attack karay ga iran kiun iran russia support saudi arabia au,neutral
33469,isliye pahuchayi qki uski popularity jati,neutral
14650,thefilm react perfectly situation super cool bharat gif featuring salman khan click,neutral
23299,twt love u sm luv purple hair purple hahahaa fantastic today stunning alw,positive
3010,dur ganje uchhal xiami pro ande ubbal,neutral
28220,rana mirasi olaad baap qabil tax payers tadad men azafa krta mgr qarze,negative
14349,dramebaaz nt care,positive
13007,haha wen love tweet teekhalal panipuri chai bacha bai,negative
31278,govt hospital phalodi rajasthan safai kharab halat phir yha aana chahega toilet gand,negative
17506,diii saal aapke life mei bohut saari khushiyan life mei aake bo,positive
11445,allah maaf tou ayat ul kursi jarha,neutral
13774,happy returns day bhagwan aapko lambi aayu,positive
31772,phantom sweet cigg kyaaa yaaad dilayaaa sir amazing taste fun,positive
24199,chutiye nxt year baat matt nxt movie baat sale khans superstar rhege mar,negative
24635,car mjha aik apse dm lock apka team strong lia chahiya apki kehkarlunga team,neutral
14497,ish kutte juto maro,negative
27777,nice hrithik superstar super,positive
30263,adarsh sir pure din wait kr aapka shayd tweet love guruji,positive
9808,istikhara real seek allah youre ready hurt a,positive
30337,shame fuckless cameraman behenchod behen aisaa bsdk b video banata rahega,negative
11250,sarw brmhando rachnhar brmh dhokha dene kabir dev arthat kabir,positive
17252,saastank dand wad pranam hatts r waiting arasal mom sunochanda,neutral
19830,watersavingtipsbystramrahim dr msg water precious sacha sauda sirsa,neutral
16595,edo time add tips life bullet journal sarah sharing,positive
12024,bewakoofi bhare patrakaron wajah hate increase rhikhud newsroom ldke bit,negative
27609,nepal tarafa vi dhan jana chiya great work sulete kartahu,positive
23554,baat samajh baat chahte hindu musalman,negative
27775,laat het mikken dus maar aan ons,neutral
28468,fact chandi thandi zyada gussa isko pehnte h baki cmmnts dekhiye aapko pta,neutral
2431,mix overrated song oops underrated song love favouri,positive
2861,n bengal bjp worker hatya knha mr called patrakar,positive
1472,ese bar jogi ji desh home minister banenge desh achha desh,neutral
12533,chor bhaga phele ranchi kr illaj krwa dimag pr yaar v kho,negative
32132,feverr jahil weli awaam h hmrii sbko pta wi sy jeetny auqat nh h hmarii phr b sb chor live zalalat dekhny bait,negative
27333,patrag randi awlad nich rakxs islamic insa allah walo mullo congressi cpim left h,negative
1179,manmohan singh considered party presidents post chuppi hazaar baton behtar badhiya udaharan,neutral
34609,ji chutiya jabse isko naukri nikala anti modi likhta c,negative
14735,eh nt give a fuck nuzzled cheek smiling,neutral
23418,hahaha appreciate talent creativity shuruat aage aage,neutral
12821,tmc congress khatam bjp ladai jrurt khatam jayengi,neutral
22616,dil jitoge,neutral
45117,twt listen love yhe vocal linr rap line show somr love yalls love rm,positive
22002,happy birthday pappa allah apko sehat lambi umar ata karay apka saya sada humaray sir pay salamat rakhay aameen,positive
29916,worshipper apane tweets v padhti,neutral
29013,welfare society dr saint g infront followers stop corruptio,neutral
36476,rathee haare dallo dalali wajah video becht,neutral
34670,kallu mama tm ni sudhrogey khair saal dekhna modi tusnami ni pralay aaega,neutral
2536,muslmaan dar haa dara dara muslim vote rajneeti jaro,neutral
18711,wishes love mitra boy,positive
3441,fucking low iq girl girl fookne birthday banayenge,neutral
34400,mgt,positive
29137,likes nationalist hindu bhkt modi b,negative
1645,bjp winning candidates muslim tajjub baat tajjub baat,neutral
19821,media satta dalal ban chuki,negative
11838,u udta punjab sambhalega sachin pilot option grounded commi,neutral
17343,sunoo iz intelligen proud,positive
33149,satya jeet hamesa pragya thakur congress julm satya kabh,neutral
38792,a great speech pm sir sabka sabka vikas sabka visvas great bharat,positive
4785,andaaz juda baadshahon baadshah lyrics,neutral
13138,lalu supporter tumse umid jail,negative
12539,sale chu arvind kezriwal chatukhore pas bait,negative
32665,jesus thy thy faith hath made thee immediately received sight fo,positive
24467,lonewolf apki kami bahot khalegi sushma ji garima sahanubhuti pichle panch saal bharat videsh mantri,positive
4742,mom middle high school longer mom happy gam,positive
28655,nazar aapki respect badh gye h sir god give strength recovered unmatche,neutral
2079,yaar kesi demands ker rahay hou mushkil sey manaya larkay nashay lanay pay,neutral
21687,respected susmaji mam appki desh zarurat mam pls return ur ministry p,neutral
11772,dionysus meetha pani gol gappa eat rasgulla,neutral
4712,bachon coeducation colleges ma admission dilvaya university aake mahol kharab kardete,negative
16310,india giving hits tumhiho darkhaast singer arijitsingh composer mithoon reunited a love ball,positive
28274,mock u sala urban naxal kahika,negative
17253,jai jai shri ram,neutral
11113,hiiiiiiiii moot hope close,positive
13072,abvp full gawars padhaai naata jcbkikhudaai,negative
41302,tmhari ghalti h tmhari maa ny milawat a tmhara aik baap tou tm bakwas,negative
29602,insan haak hame juda mahtma ajadi pahle,negative
16885,kuttey shakal gadhey awaaz ghodey body silicone bags sir ma,negative
1910,relationship congrats dokha,positive
30090,a proud mother clapping son prime minister india simplicity modiswearingin modisar,positive
25378,sal mauj bjp permanent tata bye b,neutral
15467,insan sai ji morning seva simran da bal bkshna satguru ji watersavingtipsbystramrahim,neutral
10626,sir atalji aapko subhkamnaaye prabhu aapko shakti pradan,positive
35673,sir jeet gye hoh dekhta hoon rais aadmi hoh garibo baare sochte,neutral
28674,politic mc sb sirf vote puchte sb mc v politician sirf,negative
29223,ha gareebo giraftaar train khilona bechta,negative
14520,manti election bjp jeet manti modi desh pm evm hera feri jeet hasil,negative
8445,hahaha comparing definitely ronaldo goats guys,neutral
35360,glosses heard things don love balm dotcom,positive
13823,full song song tujhekitnachahnelage singer arijitsingh film kabirsingh download link,neutral
25456,bjp phir kyuo patrkar ban logo pagal zee n,negative
36961,baat saale padke police bale reshbat deke bne hunge padhe likh,negative
45127,waah gaze case opposite literally kicked life cos clingy a friend lost,neutral
27157,a statute acts a strong deterrent savage rapists a,positive
16911,miss grill days maaza a toaster,neutral
14192,bap trha looted maal os pas chorni kahein bar baghori ourt sapna hamri,negative
17990,sala bharatiya naam rakhta,positive
17866,aatal jee aapko dhanyabad modi jee vi aapke bato dhayan,positive
3576,mungu ni mwema tume amka salama alhamdulilah,neutral
892,sayad tabhi sirf appki channel dikh warna bikav media,neutral
13541,voh h party daaru ni padnii chahie a happy birthday coach,positive
40172,congress rajmata tyagapatr nirnay adhikar vah samast chaplus derbariyon,neutral
15927,captain world cup strong team,positive
17873,achha hay samajh enjoy music,positive
36249,chandigarhamritsarchandigarh reviews love u ustaad g love u g dher pyaar movie lyi sade,positive
30713,a ft chainz nicky jam love n hennessy remix clean,neutral
15277,sunoo pendu soul kr sir,positive
19968,kabih fail siraf aurat relation bohat fail kabih haain ham insano,negative
24353,abay khoti bachay esay jesay rh mother chod bharwa sala india tatta,negative
22659,jai jai shree ram inquiklaab jindabaad bharat mata jai,neutral
34251,congrats welcome amitbhai cockroaches saaf ham aapke bharat mata jai,neutral
15066,views dhanush sir saipallavi song rowdybaby months,positive
8470,samsk show start te fake ss b hty,neutral
43962,india democracy fauj election jitwati jitwate vote dal,neutral
12652,nt u place modi solve problem minutes lecture dena bohut assan,neutral
18732,baat congress bachane bjp sanghi jad ukhad fekne jan,neutral
33948,bruce lee jeet kune hoodie nice high quality months huge back order,neutral
25059,ballot paper election karao seat milegi bjp bjp bus seat,negative
42574,salman sarukh chhor modi ban garv baat politicians jhuta poli,negative
13150,mum lovely sabzi gavar besan finger lickin,positive
38593,hahah jaldi sudher jaon ga sari life zarorat paray gi grace allah,neutral
15648,bio padhna science lete biography janna hein biology,neutral
4628,annie absolutely beautiful precious girls great voices abba father makin,positive
38013,morning papa ji plz bless sewa sumiran parmarth bal bakhshna ji dhan dhan,positive
24099,back rakesh a quick respond back mo,positive
15354,sir hardik subhkamnaye aapko aapki sudh desh logo dil jeet modi sarkar jha,positive
40329,hats muslims observing ramzan a divine power guiding ppl hrs died,positive
29640,yadavpooja logo karn sp halt smjhdar smjhte nh,negative
12850,love america owe free download,neutral
39061,batto badniyati pta chalti loktantra majak udakar janta maf,negative
18914,don a body anymore stealing poor pakistan,negative
8261,surat takchsila apartment ghatna pr dukh vyakt krta slah public place bde bulding,neutral
28308,bhadwe chunav din pahle character uchalo phir decency ummed dho,negative
38331,sir aapki app download amazing app sir naya business shur,positive
11679,wish a happy birthday love,neutral
4426,chamche bjp favour din raat hindu muslim show chala,neutral
10285,salo chamcho sudhroge pappu mutra sevan rho bs,negative
2190,wallah fast metabolism make duaa sksksksksks,neutral
20091,presence india understanding concern nikhil wait response bring,neutral
6492,kaam paas election khatam orgasm movement kyon chala,negative
28625,appka count chalu public appki sarkar,negative
44357,chalti rahegi duniya bagair tara tutne asman khali morning,positive
32634,sided media favour fake seculars myth generators fake liberals khan mar,negative
36612,jenghiz caution vgnsh sorry machi,neutral
23729,fulu literally,neutral
13773,ijassss sabke fb idols match nh,neutral
11077,abey khandaani chor chor chor dikhega chatne tumse,negative
3658,kim henrettet som skulle ø rge en god avtale mellom nordkorea og usa washington g å r pompeo og bolton,positive
20619,news deserves twitter page sadhuvad pyari bacchi mariyam ishwar aapka aapk pa,positive
24432,trolling gayee sake personality development,neutral
6155,siyar sher khaal pahan sher jese muh kholta aukat deta ves,positive
27579,a joke sharam ati hindu follow rules world,negative
15983,modiji apko sadar parnam loksabha chetar rajsamand raj atta vill jakhera tal degana dist,neutral
2376,lattoo thera tweet padke lag thu burnol bada consumer,neutral
3139,pita ji morning aj hmari family sbse youngest member birthday h pls pr rehmat usko,neutral
7967,sare bjp walo dalali phir ayega aan dalal media,negative
6016,poured love mitra,positive
21050,samajhdari madam exit poll chhoda results waat lag gyi,neutral
20080,crore illegal bangladeshi nikalne rohingya desh,neutral
20458,jai shree ram logo pr karwai sir kosis,neutral
38314,nichols,neutral
18131,global agenda sirf modi ji pas congress vote kharidna chahti desh agende,negative
1378,thak great honestly excited n petered,negative
5430,dear sir students problem wajh rrb je exam shamil paye mauka jaye plzzz sir,neutral
40871,sabhya samaj aurat jagah loktantra gunda tanyra badalne kaam,negative
19046,law fiza khan wrong alhamdulillah,neutral
10966,soldier ni chutiya aatankwadi mare tuche desh aukat ukhad l,positive
38817,secretofpositivity gud mor dear msg papa ji dhan dhan satguru aasra sohna satguru ji h,neutral
16121,love awwwie kinikilig ako words warmed heart ugh sweetest yo,positive
43795,bahkton jai sri ram bharat mata jai,positive
45089,wwjayd oooh hope spanish stupid surprised face,neutral
29107,acc error hogaya hsab n followers chale,neutral
28341,samaj aa sir rat bhar soya desh galat hantho bjp man,negative
24590,yeeeeee love keone work,positive
3497,super stupid security user verify point made miss tatkal booking kindly hire a,neutral
24733,shivsena jdu rakhail bjp mar pit gali galauj karengi chaurahe p,negative
4746,twt officially nam june changed love u forever,positive
15924,sunoo wow masha allah artist amazing skill,positive
3851,a lier,negative
25316,pic daal attention lena achi larkiyon shoba deta belong sophisticated family kindly stop,positive
22012,modi jii achhaaaa khush khabri desh janta hope give positive results,positive
30487,mankind amenshalomallah meriful love light truth,positive
38411,ha apnapn sir pore pakistan mohb islam pakistan mohson e pakistan drabdulqadeerkh,negative
42283,apko pradesh matao bhut bhut aashirvad specially grandmother,positive
2780,aina fatima sari zemadari insan hakumat zemadari hay zakat kaati jati bank,neutral
24232,ram parsad bismil madan lal dhingra sham ji krishan verma madam bhukha ji cama shaheed,positive
25781,love u bhaijan father son bharat iambharat pic entire promotions mashallah,positive
10067,yogendrayadav leta ahiro naam kharab kr extra attenti,negative
17441,logun gallay kaat deny chahye pashtun naam begherati dhabba khazkusiaa,neutral
42940,abused modi friend,negative
18695,pahle galti accept kijiye aa kr kadmo naak ragdiye sayad police department,neutral
19308,ghatna media pagla fake,negative
16960,aapko hardik badhai desh itihaas rachneke baari vishav pyare bharat des,positive
13961,patel dogle sale sirf itihas chupa public bewakuf,negative
24473,hmara b sialkot ajkal soraj zamin center arha,neutral
2731,ss product introduction treasures kash cool tunic shoulder design sheer fabric cool,neutral
23974,aao area jcb aa,neutral
37009,wishing a happybirthday beautiful didi pita ji bl,positive
40248,chutiya gandhi madhar chor chutiya karan,negative
23651,samjwadi likha jaata samajwad naam cheez sirf sirf jaat p,neutral
9560,apko sarkar miss h aapki sundar karyasaili fan aasa h,positive
2517,anda tidak selalu dapat mencegah diabetes tipe tidak ada yang dapat anda lakukan tentang genetika etnis atau u,positive
39525,mcc india india mohanasingh hume garv asli,positive
43337,congratulations ji desh aapka yogdaan bjp desh majbo,positive
17911,khan g ooo chaal oyeee bakwas bund ker illness routine bein,negative
16501,sunoo robena top left,neutral
11105,world cup start positivity lagado zorr macha shor morekashor,positive
33798,likha sach likha educated aurat raste paada mandbhakt sirf,positive
36310,stat padding karay ge tau team ge wi game,positive
14538,year cousin giving flying kisses a random toddler street ramadan khayal begh,neutral
26342,month kyon congressio aao tv debate aukat band party,negative
3495,thegiftofeducation education child educate dera sacha,neutral
16824,haha bestfriend playing games w im happy hahahhah,positive
26660,mje aiae song ache ni lgte mje jazba junon song ache lge dil dil,positive
18094,pakistani chutiye exhindustani exhindu maa chutiye mul,negative
3517,smh mad fat knowing damn lost weight theyd,neutral
11391,babies deserved screw writer character development ra,neutral
24564,khangressi pair kulhadi maar sonchte bina tv debate cha,positive
5635,smjh upyog galati generation repeat rhegi hindi hindu jaag gya,neutral
29220,ridzz mjhse nh prhai lakin men bara admi bnu ga parh heqk nh chahta bv bachy cheez tar,neutral
19105,askstar india chance world cup,neutral
14775,ji sangharsh modi,negative
20680,pak agla match england saat match jeet ah rahai ur luck,positive
45,pakistani team effort aagey allah marziiiiiiiiiiiii pakvwi wivpak wehavewewill,positive
43925,itniiiiiiiiiiiiiiiii thand gyi sweater weather,neutral
35017,ham paap mukt ham jai shri ram jai shri ra,neutral
10529,acharyaji piri baat sehamet tv debates hindu musli,neutral
36704,prime minister india shri narendr damodardas modi ji apse nivedan sbhi vijayi,positive
17190,prasad activist a panauti,neutral
39361,fake news muslim man beaten karimnagar chanting jai shree ram,positive
10969,bhakts busy tweeting achhe din achhe din ayaa phir piche hei,neutral
39075,kheench lein afghani jeetne pakka chance,positive
34952,katrinakaif scared akshaykumar candid interview bharat puja happy work,neutral
44024,forget makes sad,neutral
30712,musalmaano wajood bachana imaan salamat rakhna u,neutral
17565,marja bhosdike hope driver sallu,neutral
4989,b j p walo khas aadat h deshbhakt rastrabhakt h onko jabardasti deshbhakt rastrabha,negative
