ID,Text,class
40634,ohh wow mam mother daughter duo gave gujarati film industry one of the most successful mov,positive
15104,fass gaya bjp ka hinduttwa agenda mai is hisab se tere dp mai jo hai wo pakistani or deshdrohi hai waah,negative
23836,stayaway west indies k newzealand ke against runs ke bad pakistan team ne awam se may ko barish k liye duaon ki appeal ki h,negative
32628,gabbiiii iillyy ur so funny clowns forever aukse will love you one day hahah,positive
7711,aur iss tarah zee news ne jo election me hissa lek,positive
5153,jaise ghar me paise ke lale pade ho to bache khelne nahi jate shoaib ye asar hota hai dimag pe playe,neutral
14712,parents school jaya kro future bn jyega school mirza ghalib ko aam bht pasand thy,neutral
37280,ek chota sa kuch nag tha maine ye table per rakha or kha kya systm hai yha ka to inhine itne me beg,neutral
14503,mamta sun jai shree ram bola aur tuje tweet bhi kiya meri chamdi ukhad lo okay jai shree ram,negative
3717,dear sir sabko nay milna chahia brick test ka problem sabko huo he lekin kuch particular students ko,positive
14521,if you made duaa for something and you did nt get it in this life you will get it in the afterlife yeah i would lov,positive
25406,yeh loog be afghani sympathizers hai yeh pakistan ko aman main dekna nahi chahte,neutral
15414,jo nhi padhte unko mai nhi kh sakta baaki hmare ghar parivaar me koi intermediate se km padha nhi hai,neutral
26235,vijaysingh teri maa ko lun suboot teri maa ke pas bhi nahi he tere bap ka tu surgical strike ka suboot tu apni,negative
40391,ji jaise minister koee nahi tha koee nahi hai aur ho payega she has endearment lovely nature al,positive
13937,lover guys ye hmse koi joke nahi krre hai ramzan k is pak maheene mai,neutral
3753,elf exactly kiya krin bs naam k musalman h dosron pr tanqeed k ilawa r koi kaam ni,neutral
6499,me i dont like her me i dont like her me i dont like her me i dont like her crush hi me ya allah j,neutral
39096,lalit ek nahi blki kai farji n g o s ese hain jo desh me hindu dharm ko badnam kr dharmantaran,negative
24106,aap ka naya janam jaha bhi hua hai vaha bhagvan aapko hamesha khush rakhen aur fir aap apni pa,positive
4578,twitz ka var sun,positive
18306,ji hardic badhain subhkamnaye ji maa ambica ji kangra fort old kangra hp yash kirti vaibhav ka subh ashirvad pradan karen ji,neutral
19304,aq nangis siallllll aduuhhhhhhh autistic and blind his mom is really strong such beautiful gift,positive
42663,hahaha you re so welcome thank you for making my day i was giggling so hard at my desk they had to mo,positive
22048,are ye chutiye sachme kahase aata hai bc inko kaun pchta hai ye sb madarchod kch pta to hai nai aajate khudki chu,negative
9712,ab ismein tanashahi ravaiya kahan se ho gaya yar ye to unhone achcha hi kiya agar police ko dought ha,neutral
38347,dhawan continues flop ho raha he odi me chutiya kohli ussko bar bar mouka de raha he,negative
15523,damn did nt know it s your budday happy birthdayyyy boy,positive
42519,yahi toh main poochh rha hu agar wb ka aadmi jai shree ram bole to,neutral
26601,baighairat admi tum nay hi last budget banaya tha na na sir na pair kuttay ki tarha ab bhonkna band,negative
348,pakeeza language ka istemaal tu koi nooni bhayoon se poochhay youthie pe aewen e criticism karte hain yeh bhi sahb,neutral
21456,itna aacha khela ki and hi nahi hai,positive
6241,inse koi bhi ummid nhi ki ja sakti ye sarkar rozgaar dene ke mood me,negative
31946,thegiftofeducation st dr ji give us gift of education through d free tuition centers which being run by,positive
16761,koi din essa nahi beeta jisdin electrcity nahi gayi ho uhbvn se ham bahut paresaan hai janta ka,negative
26937,sachinbansal in bhenchod chutiya banana band karo cust ko din se tumara technicn n,negative
38536,the older you get the more quiet you become life humbles you so deeply as you age you realize how much nonsense you ve,neutral
20857,koi agar bole ki aap thik nahi to mujhse bhi koi umeed mat rakhna to iska mtlb galat aap ni galat vo khud hai jo ba,positive
30647,o aqal k paidal me bhi ye hi bol rha hu ye hindu muslim nhi hai jisne ye tweet k,neutral
11099,i hate your country aatank vadi country ko khelne hi nahi dena chahia ye to india ki bh,negative
10385,here believe me koi larki ho to ghanta tareef nhi karta mai magar is jaisa husn waqi kahi nhi yummy,neutral
8998,ur the great leader sir i pray to god for your good health aap jaldi thik ho kar vapas aaiye aap jais,positive
3665,congress ke naare sab fake thae janata ko ullu banana ke liye naare banaye jaate thae congress never used,neutral
30943,bharat mata ki jai is going to be the standard answer by the bjp ministers for next years,negative
17071,firstpost ka copyeditor results ke baad se chhutti par hai,neutral
21509,jiyada gyaan mat bato please ak is great going,positive
26831,srf day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara lucky sis like u in my life,positive
43780,wolverine wo to se bana kar ghum rahe,positive
31745,naya bharat wah nahi ho jisme saman adhikar ke liye mataon ko sar mundan karwana pare,neutral
16896,kya madrase ka baccha hi atankwad lagta hai ankers ki nasal inko bhi news ki highlight banaaye,negative
19551,remember what ever bad happens to you your mom will keep yelling at you like sabh phone ki wajha se hua hai,neutral
18912,safia is not pathar ke zamane wala name,neutral
27315,modi jee me deepak rajput aap ko dill se parnam kar ta hu aap se nivedan h ki aap ram mandil ko,positive
1920,dede pyaar de is super hit wht ever you want to bark movie in to cr club,positive
14266,allah meri beti ko khush rakhe,positive
17826,ab ye unki galti thori hain unko inshallah boys played well ke aage angrezi aati nahi score board mein likha,negative
21818,good morning kyu do nt forget to breakfast hv nice day gaemgyu,positive
13927,sheikh ni rozay m kisi ko inbox ni,neutral
30945,ave congressi gadho ye economy kam nahi hue h desh bahut tezi se age bad rha h to economy piche rah gayi h,positive
20283,kis bil me chhupe ho bahar niklo ya wp tgnt me modi ke against blogs likhte rahige kuchh ukhad nhi paoge ek,negative
20593,many congratulations sir but in no kadi ninda only kada danda strict action,positive
17784,all the best guru we know u rock the live show we always love u kabhi hamare city mein bhi live,neutral
43394,that s gujis for you so if you end up marrying one of your mama kaka no chokro keep that in mind that it s,neutral
14679,ab isme kya trap sound pollution ko to secular asli wala rehne diya jaye,neutral
27201,twt rattay lagai hain samjah nahi pheel nahi kiya aur ghazloan ko rattay nahi lagai jatay us mehboob ki t,positive
6253,everytime mamatafrustrated acts up this bengali song bhoot amaar poot petni amaar jhi ram lakkhan sathe ache,positive
21893,mc sab bada account ek dusre ko ff de do bhosdi walo aur ye sab sale congress ke virodhi hao kisme ek bada karan h,negative
44164,now now jiya that was way too much aisay kaisay chordiya usko police ke saath or kisi ko bataya hi nahi supportin,neutral
14654,modi ji mujha apsa ek baat puchni h ki agar koi kisi k bacha ko god leta h our baad fir usa,neutral
30235,i bow my head in shame this is universal crisis alone syria or india or afghanistan is not facing,negative
42436,aaj ramzaan py dil sy dua hai allah pak army ko mazboot banaie pak army ko hifazat furmaie pak,positive
14398,so proud of my favorite power couple fadu go peyt go zac gobucs,positive
1476,bharat ka musalman hamesha secular govt k liye vote karta raha hai karta rahega haar jeet sikke k d,positive
21256,modi samarthak hai bhai chowkidaar aur tum chowkidaar pe hi chori ka aarop laga rahe ho,negative
30066,gulwish sorry to say hum pakistan k alaiwa kesi ko nei manty inshallaha pakistan jeetay ga,neutral
19668,hahaha this is sooo cool bole toh ekdum hard meninblack mibinternational,positive
41624,har ek ka farz banta hai zindagi me apne hisaab se kuch kare apne liye to har koi karta hai insaniyat ke liye,positive
18826,yahi to bjp ka doglapan hai rajneeti ke giddh aaj ganhi ki lashon ko noch rahe hain mn,negative
25158,butt pakistan ma kya apki hi sister ne ki hai phd shame on u jis waja se hum ne imran ko vot,negative
1541,behen photo shop karke fayda nahi,negative
35193,doc thats why pak army make it public that no one will be free anjam yai hona hey en sab ka badm,positive
2549,dykeslebiansrug munchers you are welcome here lets connect and make love https t co,neutral
20347,sport defending champ melissa looking to go the extra mile in westminster,neutral
22163,jind jaan official trailer rajvir jawanda sara sharmaa upasana singh jaswinder bhalla best songs hd songs,positive
11487,code dad war pike best do nt grubhub sub,neutral
28870,i agree because mera bhai k sath rishta bilkul aisa hi hain i proud of my brothers,positive
15366,kya logo m jra bhi dayabhav nahi hai kya jo help karte esa hona sharmnak shame on those ppl who,negative
30206,pandit aise nahi hota h sir sare girls nahi hoti and sare boys bhi nahi hote h dhokhebaj,neutral
38487,itnaa chutiyapa fela diya h logo ne bc ab toh rcb bhi jcb lgtaa h jcbkikhudaai,positive
33671,they can t even if they desire koshish karke dekhle they are those people who even does not know,negative
28972,mashallah both looking so hotie sasuri ji husband ji yaha pe aapki beti wife sasuri ji meri shaadi,positive
33525,ur ma everything my backbone for life ily bestie,positive
42603,ji pranam sir ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health offi,neutral
13161,nsharif chor ky bachy daly lutairy daku sara paisy tho tum log bhag gai haramiyo,negative
35202,my father s favourite words if any of us fails in something girtay hein shehsawaar hi maidaanejang mein really,positive
9087,askstar lol asians teams ne abhi tak ek bhi match nahi jeeta aur se jayeda kisi asian team ne nahi score ki,neutral
18234,good morning jumma mubarak first jumma mubarak of ramadan stay blessed remember me in your prayers,positive
32036,thefilm bharat film h jai hind,positive
14840,me to bts after seeing the trivia love vcr mujhe tumse pyaar kitna ye hum nahi jaante magar jee nahi sakte tumhare,positive
561,mazhab ke naam par election jeetna koi bada kaarnama nahi hota message to and,negative
24486,keep close watch congress said debates me nahi aayenge also warned media debates me bulana bhi nahi for month aisa,neutral
23958,very proud mother priceless moment and pic thank you heera baa for giving our coun,positive
16708,gita padhi hoti isne to ye nobat hi ni aati kaise log hai hindu ho ke gita ni padhte au,negative
35101,are pagale ab rulayega kya fail hai per vo tere barabar bhi knowledge nahi hai or tu us,negative
30481,meri ni hai pata ni kiski hai yeh shoping main to phno ga,neutral
27643,faiz apni maa ko karenge apna semifinal performance dedicate stay tuned for srgmplilchamps satsun pm shaan,neutral
22720,much power and love to you sir jai hind,positive
26809,pratap chandra sarangi foot soldier won from balasore odisha took oath as mos proud moment for every ka,positive
7987,saturday class done well done ғʀɪᴇɴᴅ s s ᴀᴠᴇ ɪғ ʏᴏᴜ ᴀʀᴇ ɪɴᴛᴇʀᴇ s ᴛᴇᴅ ᴘᴍ ᴍᴇ ᴀ s ᴀᴘ ᴛʜᴀɴᴋ s,positive
28385,you are right sir hamari bhul kamal ka phool abki baar hum fir ji jaan say mehnat karenge congress,positive
33082,o seems like i missed some fan mail pandey g hum to apka leader ki jeet ko he support,positive
29287,mushkil tu nhi hai politics religions pe ala bala pe baat karne waalo ko ye be bus aur laachaar loog nazer kiun nhi aate,negative
32786,aur kuch andhbhakto ko ye bhi nhi pta hoga ki india ki gdp china se peechi ho fyi hai iss saal,neutral
9507,sir ji ap chha gaye hain tusi great o,positive
4840,sjian behen tere tweets padh pr meri pet dard hone laga he,negative
26234,herc arrey wah new corporate look ya chashme ka number increase his hair nice pic sena,positive
19027,duracharyon ko sabse pahle seedha karne ki jaroorat hai nahi ki news anchors ko desh me durachary,negative
3963,dilse golden hits monfri don t miss this wonderful bollywood musical journey of the s,neutral
24510,kunal tum ik number ka kamina ho makkar tari kah ke len thapadd ki gunj suni tumne,negative
45086,jharkhand bjp ke rajya me tata motors ke convey driver ko nuintam majduri nahi milta hai kripya dilane ki kosis kare,neutral
39739,ramesh purre india me gandagi faila do jis tarah isis ne puri duniya me failai hai aur ye gh,negative
12916,dave super jhalak girl power rocks,neutral
15722,offcourse ho sakta hai but zartaaj gul ne deny nhi kya she is just defen,neutral
33438,sir outsourcing services ko band krne or vibhago me lgge lakho computer opretaro ko thekdaaro ke shoshan se mukt ka,neutral
35491,tumhara anti modi agenda saf dikhta hai of all ka jhooth failana band karo pm ne kaha tha k,neutral
24686,e coco aur pakistan team ka israar ke wo apne dabbe ke sath hi jayen gain,neutral
22032,tasweeren banwane k lye hi to ye karte han phir na mareezon ko koi pochta hai or na hi ye kahi,neutral
15592,allah apka safar asaan kare aur umrah qabool kare ameen ajazkhankingdom,positive
24453,uncle g debate me aana kyu chod gye,neutral
10656,it s pikapika day i m ready are you this is sooooooooooooooo laate,neutral
11127,sister buri baat aysa nahi boltey kisi ko chor taber pori bat,neutral
35253,jcb dekho,neutral
15138,bharat gst k naam pe garibo se paisa loot kar ameero ka karza maaf kar k chain nahi mila inko ab logo k,negative
18725,well playd bng setback pr setback hony ja rhy is bar banvsa,neutral
17189,tum saale ndtv wale apni mc karte ho isliye jaise public owl gandhi ko serious nahi leti waise hi,negative
17234,pitli ha boss aapne sahi number lagaya hai vese bhi mera nature to aap jante hi hai kafi helpful hai,neutral
24697,mera shoulder dislocate hogaya tha iss waja sey gap agaya tha mahino ka,neutral
13450,love day लग amitshah modiswearingin modicabinet live modi cabinet portfolio,positive
24,what nonesense kabhi baymani per bani team kamiyab nahi ho sakti jo log apnay liy,positive
41166,nehajoshi very beautiful heartily congratulations to you and your bjym friend,positive
25942,rewa ab pagla gye ho ka be exam paas nhi hota to systm ko dosh,negative
39857,something from the drive that always drives me this tisha moment have all my heart forever kumkumbhagya https t c,neutral
37654,fanclub ipkkndchallenge here i post some of my favourite offscreen masti,positive
43580,rathee lol competent intellectuals scamsters members of scamgress ecosystem antinationals who thu sudrega nahi bhai,negative
19473,siab sorry isko nahi chorain gay he is our guest isko dra,negative
18116,krishna ladka investigative journalist hai har cheez ko thok bajaa ke dekhta hai,positive
20943,wow thank you sana i love you too but that first cap made my day chuna lagate hain,positive
11204,is bajrangi that good movie did nt see yet,neutral
14619,good night mr khan have peaceful night s rest and sweet dreams may allah accepts your duas ibadat and bless,positive
28294,mansoor ali haathi k daant khanay k aur dikhanay k aur yahi wo mohtarma thi jo har waqt chor chor ka shor,negative
7122,oye preshan nahi ho maro ayatal kursi parh k phoonk do it does work nahi gum hogi,neutral
1618,ek to mujhe ye samjh ni ata k bjp jo hai vo congress se aye hue logo ko party me kyu shamil krti h kya bjp ko ni,neutral
18652,congress ko dhakka lagna swabhavik hai jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar,neutral
36907,gadkari aapke janmadivas per humari hardik subhkamnaye gadkari sir aur aapke achche swasthya,positive
23542,hussam national ye news channel vale sabh bjp ke chmche hai,negative
29406,abye chutiya ye choti chaddi gang krti hai muslamn nhi lgao uspr ki o,neutral
42508,jai srikrishna bhagwan se pyaar karoge toh kiya gaaye karma k fall paramatma arpit kar s,positive
2799,bc log murder karke bahar ghoom the hain government waalon free avadheshdubey,negative
38943,pakistan ko phle ireland holland se qualifying match khelne chahiye uske bad they can enter wc,neutral
34216,bus ye hi reason hai boss delhi k bahar se support krne ka you doing good job sir,positive
28221,ye doctor homko chain se jeene nahi dega ore baba ami ki korbe sob borbod hogaya,negative
32466,aww it s us day xo,positive
43227,kohli koi mazaak hai kya modi ji aur shah ji ko bolega to yahan pe aa kar bjp ka sarkar bana dega aur tumhara haal s,negative
27107,bhai bramhan aur kshatriya karm se bante hain janm se nahi baaki abhi bhi janm ka aadhar le ke ghum rahe ho,neutral
18409,ya allah me grant us good in this dunya and the hereafter and forgive us our sins amin,positive
16215,worldvictorioussaint duniya ke sabhi mashhoor bhavishaywaktaao ki bhavishaywani taaranhar parm saint rampal ji ma,positive
7787,lora kurnay ja ri hay kalay coat ki badmashi ab nahi chalni yah iftikhar chootary wala drama apnay anda,negative
4201,media is become blind ab media ko sunane ki jaroorat nahi radio pe bbc news suniye aur apne mind ko fresh rakhiye,neutral
28185,yoongs i blushes i uhm hehe,neutral
45068,waseem badami tere dil ka mery dil se rishta purana hy,neutral
32944,how pure n divine she is looking purest of all meri hi nazar lg jayegi putting,positive
35327,ye jitni bhi baate aapne likhi hain chunav me ek ka bhi jikr kisi party ne majbooti se nhi kiya ye hama,neutral
43734,jags you be ijogbon but dogged you picked side and did all you can in your own way and the silent insha allah prevailed,positive
33978,yes sir we all hope that you will stop dharm parivartan by missionaries re,positive
16096,bea iske zimmedar wo harami maulana aur algaowadi neta h jo apne bacchon ko foreign mein p,negative
39902,just gon na leave this one here i m pretty sure someone deserves it,neutral
775,jai shree ram jay hanuman jai shree krishna jai shree ram kitne mooh bandh karegi haramza,neutral
13964,mehta yes bhut jyda achi comedy pyar emotions fights longlastinglove,neutral
14285,arif ind mtlb tu suvar ka bacha h,negative
23919,ha uske liye theek h,neutral
5969,mashaallha beautiful couple in the world bhai donoko nazar lagjayegi,neutral
37899,bridges wo definitely sbne marna per pehle se afsurda nhi hote,neutral
14314,wo sub kutty agaye hain bhonkny jin ki walda ne kabhi unky baap ka unko nahi bataya or apne agey apne sh,negative
1334,ye dehradun ka hai ye uttarakhand tk aisi soch leke aagaye saudi arebia se,neutral
16405,en masom logob ko hi marwana tum log khud kider thy bodu awam jis ne abi tak apna dimag hi use nai kiya,negative
15027,pm modi ji lalru mandi pin code majra post lalu jila motihari madrasi mein rehne wala hamare gaon mein panchayati g,neutral
12021,main or pura desh apki jeet ke liye apko bohot badhai deta hoon nd ummid karta hoon ki aap agle,positive
28383,yes bc sabne unsubscribe kar diya hai,neutral
29012,tumi amr valobasa dada onek valobasi tomay you are my impression love u,positive
2060,rassi jal gayi par bal nahi gayi evm par jor nahi chala to patrakar on ke kapde utaro kuch to karna hai,negative
16827,policedogs heh heh that s great assault course well done dino,positive
27305,urdu asal khatra system ko hay ab ye opposition pr depend krta hay k wo system ko chalne dena chahti hay ya nahi,positive
44616,ramzade ki sarkar yaa haraamzade ki sarkar the lady was not at all wrong afsos haramzado ki sarkar nahi bani,negative
3195,ae ri sakhi more piya ghar aaye ustad rashid khan sings hazrat amir kh via,positive
13920,khanzada tuj jesay bharwo mai khud tattay nhi hai ke pakistan aa sako lakin apne suwar qua,negative
22132,bhai tumko jo kehana hai wo kaho koi bhi kisi jaati ka ho wo pehale insaan hai or apne karmo se,neutral
33176,mohtarma aap bolti ho ki bjp wale or bhakt log logo ki ijjat nahi karte par yanha to apki apni party bhi,negative
18044,i will love you better now sabi nung kanta sa playlist ng kapatid ko hmm,neutral
8092,ku k qanoon to kisi ko ijazat nhi data k galti ki hai to sudhar jau kia amm awam ko b ga,negative
14354,love the comedy of kapil paji u nd ginni mam is like shinning star khuda aap dono ki jodi humesa banaye rakhe,positive
939,kalia thaa what you want hindi for uneducated people nice having conversation with you bro,neutral
20057,hamein tumse pyar kitna love you to infinity,positive
21372,khuda ke chune hue log hi dusre ka dard chunte hin ye har kisi ke bas ki bat nhi,neutral
40274,bahut bahut badhai sirji naveenpatnaik as cm of odisha,positive
45206,log to pray kar rahe hai but mushkil hai koi bhi apni sir nahi chodega jo jaisa chipaka hai chipke rahega,positive
25858,karume sina chama chochote i am tznian first it makes life so much easier maana i am not blinded by party politics imagine,neutral
44431,notbandi me feku bhakt media ne sahi reporting nhi kisurgical strike se kya fayda huva kyu ki su,negative
27255,alhumduillah heartily congratulations to sadaremajlis aali janaab barrister sahab for winning hydera,positive
15371,akash bhaiyaa satish mishra ka hata k chandersekher ko sath le loo bhramin kabhi bhi vote nhi krta y,neutral
26812,is zamane ne gham ke alawa kuch dekha nahi aajkal ummeed duniya se naya rishta jodne ki taak mein hai kaafir pre,positive
4927,who kahin bjp ise ticket na de de nihalchand ke jaise,neutral
43682,milao aur free mbs pao enjoy jazz churail churail nosheen ahmad,neutral
33426,my dear thanks dear allah s unending noor khair,positive
26038,tumhe nazar ki beemari hai hum kutte nahi insan hain hamari military aadmiyon ko m,neutral
10598,postal vote bjp ke aur government employees ko bjp se bhut ummide h,positive
42704,sir erojea movie chusanu maharshi film gurunchi chepadaniki matalu ravatledu fantastic movie raith,positive
39918,she s in paris in this picture was in london few hours before this and germany before that does jet lag not,neutral
35640,ind fark to bohot hai yahi to murkh bna rhi hai tum jaisi jahilo ko bjp sarkaar moharo ki t,neutral
28273,cricket by chance hti hay or hmari team to hmesha surprise he krti hay hmy so lets hope for best,negative
30636,salmankhan with archanapuransingh on kapil sharma comedy show show telecast on this weekend thekapilsharmashow k,neutral
27976,dragon islam is just like black hole jo ab tak desho ko nigal chuka hai aur ab bharat ko nigalne ki taiyari me hai isko keva,negative
11959,sir aap mere saval ka javab de nahi to aap bhi congress valo ki tarah chor hi honge chowkidar nahi aa,neutral
32015,iss feku ko abhi tak tum log suspend nhi krwa paye dhikkar hai tum logon ko yaha active rahne pe,negative
44517,sharma chamcha of congress apne pappu ko kuch padao desh ke baare mai or ye jo bjp,neutral
1753,khan phla wou film thi phir ahesta shesta india ka drama bn gye jou kbhi khtam hi nahi hua,neutral
44939,gatar ha ye bc sala,negative
17025,congratulations you are one of the best minister in our government wish u good luck keep moving sa,positive
35930,bologuruji bhai tumhare videos dekhkar maza hi as jata hain love you so much guruji kolkata mee,positive
33810,modi ne aur amit shah ne chunav aayog ko bahut sakhti se apne fever me jo kar rakha tha iska ilaaj s,neutral
3614,pakistan wale itne garib hai ki apne captain ko ek wala tie bhi nahi de sakte,negative
39713,hr cheez ka credit laiti hain aaap yahan b lain na kharab ac lagvany ka credit,negative
18722,ind itne surity k sath bol ri ho bjp wale chutiya h kya jo abhi tk bahar ghumne de rhe h,negative
13639,congratulations my dear prime minister bhagvan se pray karta hu hamare desh ko app jarur age le j,positive
16084,amethi gram pradhan aur bjp worker ki hatya aur is may congressi bhumika ki jaanch aur con,neutral
21311,siddiqui,neutral
837,for sale by owner split level home in great neighborhood all appliances deck acre property low ta,positive
32463,mere dil ko tere dil ki zarurat hai bepannah,positive
36841,is not that as are not infected by malaria the thing is those people who are as have lo,neutral
4693,bachii teacher bade hoke kya banoge student actor teacher wo kyun student because mujhe politician banna hai,positive
15787,koi in hutiyo ko un resolution ke steps batao yaaaar in bc madarsachap gawaro ko pata hi nahi ki k,negative
3013,shono exactly tum jeeto yhh haro hmma tum sa pyar h pakistani team bss india k mada mukabil aoo,positive
27476,mere taraf se aapki mom ko unki janam diwas ki dher sari subhkamnaye,neutral
42402,sardana ji aapne cong ko ghreneka kaunsa mauka choda hai sir jabbi vipaksh ke waqthaar aata hai jo,neutral
12657,sorry to hear this but koi baat nahi sir desh mai modi sarkar agaya,positive
17062,bhen k lode kutte ke beej pehle apne baap k reviews pad aur film dekh sala gandu,negative
45135,dhamki hi nahi deti hai log girftar bhi karwaye isne kahti hai bangal me hindu me,negative
12570,aapke irade theek nahi lag rahe hain mujhe,neutral
29348,manjo bhaya both ar looking soo cute,positive
30264,happy birthday nakko you are my sunshine happy nagyung day fromis 이나경,positive
41384,adhikari modi ji what is this behaviour,neutral
12865,bhai kya grade ki uraat hai iske maa baap bhi isse pareshan honge khati india ka gaati pakistan ka hai,negative
24661,good morning nakko please do nt skip your breakfast playing nintendo sounds good,positive
28586,very bad selection matlab is series ka v the end ho jayega se sad,negative
14606,me as your lover clingy lots of hugs and kisses quick replies i will love u and only u,neutral
17083,wishing you many many happy return of the day happy birthday babu bhaiya,positive
26320,mc list to bhej siwai ek ke jisne apni maa aur biwi tak ko nahi poochha bc wo martyrs ko kyon yaad,negative
39569,jagriti ansoon tere nikle aur aankhein meri ho dil tera dhadke aur dhadkane meri ho khuda kre humaari dos,neutral
27478,waah waah mp me ek hindu baraat pe mosque me se patthar feke gaye ye bhi nahi dekhe ye bechare,neutral
16465,i m sure this is not maryam nawaz who writes her tweets,neutral
28213,haram ka pila begharat ka bacha ic ne bhagne ki riwayat barqarar rakhi bhagora general,negative
34878,sansad ki garima corruption ki wajah se jyada kharab ho rahi hai janab,neutral
16178,abe bina pendi ke lote itni baar haar chuke ho fir v dimag thikane nahi lagi tumhari t,negative
19902,sal propegenda karne ke baad bjp sarkar aa gayi,positive
8896,dhang ka exit poll bana nahi payedhang ki patrakarita kar nahi payeapne agenda ki wajah se kisi media h,neutral
22986,sterlingmedia please shabana ji help me because you are very good women aur ek achhi adakar,positive
8601,heartbreaking we are with you captain do nt worry it was bad day for us we will bounce back insha allah tumha,positive
27000,miya iske jaise mulle hi nafrat ka zahar gholte hain tum log to hinduon ka panee bhi peena,negative
906,bies by being blocked aapke acche din aa gaye,neutral
36717,siyasi jayeka inka dua se kaafi umdaa gharopa hai har baat main khaana peena aa jayega anyway host fo,neutral
7702,shri narendra modi ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa,neutral
26623,lol lagi na pichware me aag ab beta bhik mang jake iftari ka samay ho gaya hai tamatar kha rah,negative
18849,nhi yehi toh bjp ke superstar pracharak h jinhone apna kartavy sahi nibhaya u,negative
13709,apko b bht bht mubarak ho allah pak apko lambi zindagi ata frmaye or apko har museebat preshani sy ba,positive
44573,this is peak jumo naacho gaao yaaro raise toast to the cinema we love the most,positive
24618,redchief ind modiji bhaiyo,neutral
17307,lokshabh me rajasthan or mp me isliye hre kyuki yha sarkar banne ke bad koi vacancy nhi nikli or aap berojgari ki bat krte ho,neutral
40371,jai bheem shame bjp shame modi shame nishank shame andh bhakth,negative
34348,tum log dhobi ke kutte na ghar ke na ghatke ho wohi dusro ko pagal karne me lage rahte ho tumhari p,negative
41490,kaam karoge aise to sansad pahunchoge kaise tum to musalmano ka bera garq kar rahe ho rajniti ka villain bankar,negative
17059,how virgo sees the signs aries don t hurt me taurus let s sit gemini not interested cancer it s hard ri,neutral
39646,sucks india k musalmano ki bad duaen lag gayi ramadan me pakistani team ko hassan b gaya pakvwi,neutral
43212,ji i am with you aap jo bhi us so called pakteam ko bola ek dum theek bola ye beghairat team i,negative
25492,i always say this hume logic predisposes it offensively you re lack of relevant information renders you exposed,neutral
4735,kyu karte hain aise log tweet karne waali ladkiyo ne aksar apne suraj ka naam khud apni body par tattoo kara rakh,neutral
23824,yeh jitendra tewari toh no ka gunda hai isko mla mayor kisne bnaya jail mein daalo saale ko,negative
15303,nighat abe teri maa ko chudo sale mogal ki padais sale teri bahan aur maa ko mogal ne pela,negative
42317,aisa kuch n hai villagers are saying that noon roti khayenge modi ko jitayenge jai bhajpa tai bhajpa,positive
6182,u won already all of the heart har kar bhi jit gaye sambit ji we hv proud of u bhagvan ka adesh he,negative
26970,i miss u my dear friend u r one of those friends i feel proud to be associated with meri kisi,positive
14843,ab jo log akhilesh bhaiya k sarkar me jhoothe hi yadav seva aayog likhe aur bole ki sdm me se yadav hi huve h,neutral
42337,baimaan tera ajay singh cheating baaj teri airlines saale chutiya banane ke liye baithe ho jakar station me bhi,neutral
10592,party spokesperson nahi aarahe hain to pakistan ko shamil karliya wah ji wah indian media jai hind,neutral
35315,hi schoolmate once palang kita nagbonding sa baybay hmmmm nice ka man updon ka nice simo personality mayad ka,neutral
12997,resign de kar karlo bhaduri wali baat warna rehne do tum se na ho payega,negative
26793,lifetime ban karo godi media aur bjpigs aur wo saala shehzaad ko aapas main main discusssion karne do,negative
15475,shamshad bhai jindabaad rahul gandhi jindabad,neutral
26011,bluff dj rocks pagla gya kya be chutiye kabhi tera baap kabhi main rest kar le abhi aur expose hona h,negative
12449,chances isika fayda milta hai eid samajke acha booking hota h baadem pre eid v ho sakta,neutral
34589,every gully cricket gang have player jo itni khatrnak galiya deta h ki khud gaali bhi aake us se khde bsdk kyu m,negative
20551,that is why we love you khattar sahab haathi chale bazaar my wife is professor in delhi school of,neutral
2401,youtube views ko vote samjhne wale agar is bar nahi jita to kabhi nahi jitega bharat,negative
44013,hunar to modi ka bol raha he tu kitna chilata tha tere ko yaad he ki nenhi ek interview pe ancor ko,negative
4396,allah my lord forgive us receive us our repentance bless us on this beautiful month accept our fast and ibadat,negative
37949,wo jisne ankhon ko suroor bakhsha tha wo jo sabse juda tha wo jiska na koi khuda tha wo nadan bada bura tha wo neen,positive
34487,pay india visit interview poora hi yahan par shoot kar lete now he ll realise and i hope he readies it soon b,neutral
27228,jaat kaha chupa hai deshdrohi harami muh dikhne layak nahi raha kya ab bada ucha,negative
4036,namaskar mam congratulations on your hard earned victory i am really overawed by the way you have c,neutral
10673,sahi hai ab tumko bs hindu muslim hi bacha hai party pravakta to hai nhi jo debate krogi anchor,neutral
18665,what why he was earning his bread and butter for his family kya dadagiri hai yaar yeh bjp ki bjp,neutral
42886,itne smartphone hai bazaar main ki unka naam bhi yaad nahi rehta hai,neutral
15611,ajinkya rahane not being member of team india world cup squad is biggest mistake of selectorsbecause no one pe,negative
18163,happy bday dakter saab bhagwaan aapko achchi sehat aur bohat lambi umar dein aur aap hum sabhi,positive
