ID,Text,class
19139,khiladi yogesh https co yaha se start hua hain,neutral
40143,lrt mom loves partner whole family gon na love never underestimate influence moms ha https co,positive
26155,amandaplays hi amanda hope u well writing behalf cast crew ladies day pados studi https co,positive
14577,team selection taik nahi captain bhi takke ka nahi players saare relo katte hafez imad shadab geniune batsman aur https co,negative
19889,bharat ka tiranga desh ki shaan hai bharat ka samvidhan desh ki jaan hai bharat ki sanskirti desh ki aan hai https co,positive
43688,narendramodi congratulations best luck sir second term bajrang bali aako shakti de,neutral
24545,great time today hailey jubera grad party thank wonderful party sheila holey jubera ole,positive
18965,kapash minutes hold karaane ke bad sorry available nahi hain,neutral
43973,sureshchavhanke sureshji jayeda se jayeda pead laye wo bi neem ke taki mousam tandak rahe ye govt ki hi nhi https co klbkgpvgor,positive
40634,aartivyaspatel ohh wow mam mother daughter duo gave gujarati film industry one successful mov https co,positive
15104,mamataofficial fass gaya bjp ka hinduttwa agenda mai hisab se tere dp mai jo hai wo pakistani deshdrohi hai waah,negative
23836,rt stayaway west indies k newzealand ke runs ke bad pakistan team ne awam se may ko barish k liye duaon ki appeal ki h,negative
32628,breadsoobin gabbiiii iillyy ur funny clowns forever aukse love one day hahah,positive
7711,sureshchavhanke indiaaakash narendramodi subhashchandra aur iss tarah zee news ne jo election hissa lek https co,positive
5153,jaise ghar paise ke lale pade ho bache khelne nahi jate shoaib ye asar hota hai dimag pe playe https co,neutral
14712,parents school jaya kro future bn jyega school mirza ghalib ko aam bht pasand thy,neutral
37280,railwayseva ek chota sa kuch nag tha maine ye table per rakha kha kya systm hai yha ka inhine itne beg https co,neutral
14503,mamta sun jai shree ram bola aur tuje tweet bhi kiya meri chamdi ukhad lo okay jai shree ram https co,negative
3717,rt rrbkolkata dear sir sabko nay milna chahia brick test ka problem sabko huo lekin kuch particular students ko,positive
14521,rt halalpepperoni made duaa something nt get life get afterlife yeah would lov,positive
25406,theneuroticgal yeh loog afghani sympathizers hai yeh pakistan ko aman main dekna nahi chahte,neutral
15414,theorignalmalik ashraffem jo nhi padhte unko mai nhi kh sakta baaki hmare ghar parivaar koi intermediate se km padha nhi hai,neutral
26235,rv vijaysingh teri maa ko lun suboot teri maa ke pas bhi nahi tere bap ka tu surgical strike ka suboot tu apni https co dkgehodkoa,negative
40391,rt sushmaswaraj ji jaise minister koee nahi tha koee nahi hai aur ho payega endearment lovely nature al,positive
13937,rt alvira lover guys ye hmse koi joke nahi krre hai ramzan k pak maheene mai https co xfpfaqculj,neutral
3753,mystique elf exactly kiya krin bs naam k musalman h dosron pr tanqeed k ilawa r koi kaam ni,neutral
6499,rt dont like dont like dont like dont like crush hi ya allah j,neutral
39096,gahile lalit delhissaa ek nahi blki kai farji n g ese hain jo desh hindu dharm ko badnam kr dharmantaran https co,negative
24106,sridevibkapoor aap ka naya janam jaha bhi hua hai vaha bhagvan aapko hamesha khush rakhen aur fir aap apni pa https co,positive
4578,rt ayegahi reepersolitary guna twitz tamilachitnadu panwar ka var dev sun iamsadmad davidfrawleyved bjp,positive
18306,ji hardic badhain subhkamnaye ji maa ambica ji kangra fort old kangra hp yash kirti vaibhav ka subh ashirvad pradan karen ji,neutral
19304,abdulrazzi aq nangis siallllll aduuhhhhhhh autistic blind mom really strong beautiful gift,positive
42663,bensforce hahaha welcome thank making day giggling hard desk mo https co,positive
22048,ye chutiye sachme kahase aata hai bc inko kaun pchta hai ye sb madarchod kch pta hai nai aajate khudki chu https co,negative
9712,ab ismein tanashahi ravaiya kahan se ho gaya yar ye unhone achcha hi kiya agar police ko dought ha https co,neutral
38347,bcci dhawan continues flop ho raha odi chutiya kohli ussko bar bar mouka de raha,negative
15523,startrapped damn nt know budday happy birthdayyyy boy,positive
42519,prakritisharma mamataofficial yahi toh main poochh rha hu agar wb ka aadmi jai shree ram bole https co mxrqshojdq,neutral
26601,miftahismail baighairat admi tum nay hi last budget banaya tha na na sir na pair kuttay ki tarha ab bhonkna band https co,negative
348,alee shabazgil pakeeza language ka istemaal tu koi nooni bhayoon se poochhay youthie pe aewen e criticism karte hain yeh bhi sahb,neutral
21456,bluntjaat itna aacha khela ki hi nahi hai,positive
6241,prakashjavdekar drrpnishank inse koi bhi ummid nhi ki ja sakti ye sarkar rozgaar dene ke mood https co,negative
31946,rt vipaninsan thegiftofeducation st dr gurmeetramrahim ji give us gift education free tuition centers run,positive
16761,pmoindia cmohry koi din essa nahi beeta jisdin electrcity nahi gayi ho uhbvn se ham bahut paresaan hai janta ka https co,negative
26937,sachinbansal flipkartsupport samsung bhenchod chutiya banana band karo cust ko din se tumara technicn n https co,negative
38536,rt valaafshar older get quiet become life humbles deeply age realize much nonsense,neutral
20857,koi agar bole ki aap thik nahi mujhse bhi koi umeed mat rakhna iska mtlb galat aap ni galat vo khud hai jo ba https co,positive
30647,pakistanireacts aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisne ye tweet k https co,neutral
11099,therealpcb sarfaraza hate country aatank vadi country ko khelne hi nahi dena chahia ye india ki bh https co,negative
10385,mirrorcracking sariyal believe koi larki ho ghanta tareef nhi karta mai magar jaisa husn waqi kahi nhi yummy,neutral
8998,arunjaitley ur great leader sir pray god good health aap jaldi thik ho kar vapas aaiye aap jais https co,positive
3665,rt mohnmera sardanarohit congress ke naare sab fake thae janata ko ullu banana ke liye naare banaye jaate thae congress never used,neutral
30943,bharat mata ki jai going standard answer bjp ministers next years,negative
17071,firstpost ka copyeditor results ke baad se chhutti par hai,neutral
21509,anupampkher jiyada gyaan mat bato please ak gautamgambhir great going,positive
26831,rt srf day left us insan ke brday mae jo mere family ka aik member hae mere bheno tara lucky sis like u life,positive
43780,rt srks wolverine srksfanbaba bollyhungama iamsrk wo se bana kar ghum rahe,positive
31745,chouhanshivraj gssjodhpur naya bharat wah nahi ho jisme saman adhikar ke liye mataon ko sar mundan karwana pare https co,neutral
16896,ashraffem kya madrase ka baccha hi atankwad lagta hai ankers ki nasal inko bhi news ki highlight banaaye,negative
19551,remember ever bad happens mom keep yelling like sabh phone ki wajha se hua hai,neutral
18912,medicoegg safia pathar ke zamane wala name,neutral
27315,narendramodi modi jee deepak rajput aap ko dill se parnam kar ta hu aap se nivedan h ki aap ram mandil ko https co,positive
1920,kamaalrkhan dede pyaar de super hit wht ever want bark ajaydevgn movie cr club,positive
14266,rt allah meri beti ko khush rakhe https co,positive
17826,ab ye unki galti thori hain unko inshallah boys played well ke aage angrezi aati nahi score board mein likha https co,negative
21818,good morning kyu nt forget breakfast hv nice day gaemgyu,positive
13927,zuhaib sheikh ni rozay kisi ko inbox ni,neutral
30945,zainabsikander ave congressi gadho ye economy kam nahi hue h desh bahut tezi se age bad rha h economy piche rah gayi h,positive
20283,kis bil chhupe ho bahar niklo ya wp tgnt modi ke blogs likhte rahige kuchh ukhad nhi paoge ek https co szxflmwuot,negative
20593,rajnathsingh many congratulations sir kadi ninda kada danda strict action,positive
17784,guruofficial best guru know u rock live show always love u kabhi hamare city mein bhi live https co,neutral
43394,ukhwss gujis end marrying one mama kaka chokro keep mind https co tnohdjqdhe,neutral
14679,imsabbah ab isme kya trap sound pollution ko secular asli wala rehne diya jaye,neutral
27201,nanoo twt rattay lagai hain samjah nahi pheel nahi kiya aur ghazloan ko rattay nahi lagai jatay us mehboob ki https co,positive
6253,everytime mamatafrustrated acts bengali song bhoot amaar poot petni amaar jhi ram lakkhan sathe ache https co npldgafxka,positive
21893,mc sab bada account ek dusre ko ff de bhosdi walo aur ye sab sale congress ke virodhi hao kisme ek bada karan h https co,negative
44164,jiya way much aisay kaisay chordiya usko police ke saath kisi ko bataya hi nahi supportin https co,neutral
14654,narendramodi ysjagan modi ji mujha apsa ek baat puchni h ki agar koi kisi k bacha ko god leta h baad fir usa https co,neutral
30235,sethshruti bow head shame universal crisis alone syria india afghanistan facing https co hqydwecpwv,negative
42436,officialdgispr aaj ramzaan py dil sy dua hai allah pak army ko mazboot banaie pak army ko hifazat furmaie pak https co,positive
14398,proud favorite power couple peytonfinley zac fadu go peyt go zac gobucs https co jcegrwmrne,positive
1476,zarinabano bharat ka musalman hamesha secular govt k liye vote karta raha hai karta rahega haar jeet sikke k https co csoiggfeor,positive
21256,pokershash akashbanerjee modi samarthak hai bhai chowkidaar aur tum chowkidaar pe hi chori ka aarop laga rahe ho https co,negative
30066,senti gulwish sorry say hum pakistan k alaiwa kesi ko nei manty inshallaha pakistan jeetay ga,neutral
19668,hahaha sooo cool bole toh ekdum hard siddhantchturvd meninblack mibinternational https co,positive
41624,har ek ka farz banta hai zindagi apne hisaab se kuch kare apne liye har koi karta hai insaniyat ke liye https co,positive
18826,aojhaaap sanjayazadsln yahi bjp ka doglapan hai rajneeti ke giddh aaj ganhi ki lashon ko noch rahe hain mn https co,negative
25158,zartajgulwazir tas butt pakistan kya apki hi sister ne ki hai phd shame u jis waja se hum ne imran ko vot https co,negative
1541,artbyaroub cricketworldcup behen photo shop karke fayda nahi,negative
35193,drsmfanclub doc thats pak army make public one free anjam yai hona hey en sab ka badm https co,positive
2549,rt dykeslebiansrug munchers welcome lets connect make love https co https co,neutral
20347,rt dai sport defending champ melissa looking go extra mile westminster https co uijwwiasti https co,neutral
22163,jind jaan official trailer rajvir jawanda sara sharmaa upasana singh jaswinder bhalla best songs hd songs https co,positive
11487,rt dadgotgametv code dad war pike best nt grubhub sub https co,neutral
28870,agree mera bhai k sath rishta bilkul aisa hi hain proud brothers,positive
15366,kya logo jra bhi dayabhav nahi hai kya jo help karte esa hona sharmnak shame ppl https co,negative
30206,avantika pandit aise nahi hota h sir sare girls nahi hoti sare boys bhi nahi hote h dhokhebaj,neutral
38487,itnaa chutiyapa fela diya h logo ne bc ab toh rcb bhi jcb lgtaa h jcbkikhudaai,positive
33671,zameerahmedjuml even desire koshish karke dekhle people even know https co,negative
28972,beingsalmankhan mashallah looking hotie sasuri ji husband ji yaha pe aapki beti wife sasuri ji meri shaadi https co hcyugdusdl,positive
33525,yog ur everything backbone life ily bestie,positive
42603,drharshvardhan ji pranam sir ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health offi https co eyzorehuqc,neutral
13161,hussain nsharif maryamnsharif chor ky bachy daly lutairy daku sara paisy tho tum log bhag gai haramiyo,negative
35202,rt batoolzquotes father favourite words us fails something girtay hein shehsawaar hi maidaanejang mein really,positive
9087,askstar lol asians teams ne abhi tak ek bhi match nahi jeeta aur se jayeda kisi asian team ne nahi score ki https co jdspnplmbx,neutral
18234,rt officially good morning jumma mubarak first jumma mubarak ramadan stay blessed remember prayers https co,positive
32036,bharat thefilm beingsalmankhan aliabbaszafar atulreellife itsbhushankumar nikhilnamit bharat film h jai hind https co,positive
14840,rt bts seeing trivia love vcr mujhe tumse pyaar kitna ye hum nahi jaante magar jee nahi sakte tumhare,positive
561,ani mazhab ke naam par election jeetna koi bada kaarnama nahi hota message asadowaisi narendramodi https co rrmxhuynuu,negative
24486,rt riseofburnol keep close watch congress said debates nahi aayenge also warned media debates bulana bhi nahi month aisa,neutral
23958,narendramodi proud mother priceless moment pic thank heera baa giving coun https co,positive
16708,shardaatri gita padhi hoti isne ye nobat hi ni aati kaise log hai hindu ho ke gita ni padhte au https co,negative
35101,rahulgandhi pagale ab rulayega kya fail hai per vo tere barabar bhi knowledge nahi hai tu us https co,negative
30481,gilani meri ni hai pata ni kiski hai yeh shoping main phno ga,neutral
27643,rt zeetv faiz apni maa ko karenge apna semifinal performance dedicate stay tuned srgmplilchamps satsun pm singer shaan,neutral
22720,sambitswaraj much power love sir jai hind,positive
26809,rt pratap chandra sarangi foot soldier balasore odisha took oath mos proud moment every ka,positive
7987,saturday class done well done ғʀɪᴇɴᴅ ᴀᴠᴇ ɪғ ʏᴏᴜ ᴀʀᴇ ɪɴᴛᴇʀᴇ ᴛᴇᴅ ᴘᴍ ᴍᴇ ᴀ ᴀᴘ ᴛʜᴀɴᴋ https co,positive
28385,right sir hamari bhul kamal ka phool abki baar hum fir ji jaan say mehnat karenge congress https co,positive
33082,vordotcom seems like missed fan mail pandey g hum apka leader ki jeet ko support https co,positive
29287,virkadvo mushkil tu nhi hai politics religions pe ala bala pe baat karne waalo ko ye bus aur laachaar loog nazer kiun nhi aate,negative
32786,sudhirbhardwaj narendramodi aur kuch andhbhakto ko ye bhi nhi pta hoga ki india ki gdp china se peechi ho fyi hai iss saal,neutral
9507,fawadchaudhry sir ji ap chha gaye hain tusi great,positive
4840,rt ritika sjian behen tere tweets padh pr meri pet dard hone laga,negative
26234,sunny herc arrey wah new corporate look ya chashme ka number increase hair nice pic tiranga sena bhuvikal savitritvs,positive
19027,acharyapramodk duracharyon ko sabse pahle seedha karne ki jaroorat hai nahi ki news anchors ko desh durachary https co,negative
3963,dilse golden hits monfri miss wonderful bollywood musical journey https co yzonxybzdf,neutral
24510,vivekagnihotri reallyswara kunal tum ik number ka kamina ho makkar tari kah ke len thapadd ki gunj suni tumne,negative
45086,rahulgandhi jharkhand bjp ke rajya tata motors ke convey driver ko nuintam majduri nahi milta hai kripya dilane ki kosis kare,neutral
39739,rajput ramesh khanumarfa purre india gandagi faila jis tarah isis ne puri duniya failai hai aur ye gh https co xduhztrkon,negative
12916,sonytv aniruddh dave super jhalak girl power rocks,neutral
15722,ianooshay zartajgulwazir imrankhanpti offcourse ho sakta hai zartaaj gul ne deny nhi kya defen https co mylgattvii,neutral
33438,sir outsourcing services ko band krne vibhago lgge lakho computer opretaro ko thekdaaro ke shoshan se mukt ka https co fdchgupoty,neutral
35491,ajitanjum tumhara anti modi agenda saf dikhta hai ka jhooth failana band karo pm ne kaha tha k https co fjocvjxaum,neutral
24686,rt chocolat e coco aur pakistan team ka israar ke wo apne dabbe ke sath hi jayen gain https co,neutral
22032,tasweeren banwane k lye hi ye karte han phir na mareezon ko koi pochta hai na hi ye kahi https co,neutral
15592,allah apka safar asaan kare aur umrah qabool kare ameen ajazkhanactor ajazkhankingdom https co,positive
24453,anuragspparty uncle g debate aana kyu chod gye,neutral
10656,pikapika day ready sooooooooooooooo laate,neutral
11127,saimasadeek maryamnsharif sister buri baat aysa nahi boltey kisi ko chor taber pori bat https co,neutral
35253,https co jcb dekho https co,neutral
15138,republic bharat gst k naam pe garibo se paisa loot kar ameero ka karza maaf kar k chain nahi mila inko ab logo k https co,negative
18725,well playd bng setback pr setback hony ja rhy bar banvsa,neutral
17189,umashankarsingh tum saale ndtv wale apni mc karte ho isliye jaise public owl gandhi ko serious nahi leti waise hi https co,negative
17234,itli pitli ha boss aapne sahi number lagaya hai vese bhi mera nature aap jante hi hai kafi helpful hai,neutral
24697,rt mera shoulder dislocate hogaya tha iss waja sey gap agaya tha mahino ka,neutral
13450,love day लग amitshah modiswearingin modicabinet live modi cabinet portfolio https co,positive
24,alihzaidipti sarfaraza nonesense kabhi baymani per bani team kamiyab nahi ho sakti jo log apnay liy https co,positive
41166,nehajoshi smritiirani anchoranandn beautiful heartily congratulations bjym friend https co,positive
25942,deependrsharma amraju rewa jitupatwari officeofknath ab pagla gye ho ka exam paas nhi hota systm ko dosh https co,negative
39857,rt itisrimathi something drive always drives tisha moment heart forever kumkumbhagya https c,neutral
37654,ipkknd fanclub ipkkndchallenge post favourite offscreen masti https co,positive
43580,dhruv rathee lol competent intellectuals scamsters members scamgress ecosystem antinationals thu sudrega nahi bhai,negative
19473,pashteenxalmai mazdaki bushragohar siab tahassiddiqui sorry isko nahi chorain gay guest isko dra https co,negative
18116,atheist krishna ladka investigative journalist hai har cheez ko thok bajaa ke dekhta hai,positive
20943,wow thank sana love first cap made day chuna lagate hain,positive
11204,aashnaaaugh bajrangi good movie nt see yet,neutral
14619,good night mr khan peaceful night rest sweet dreams may allah accepts duas ibadat bless https co,positive
28294,mansoor ali haathi k daant khanay k aur dikhanay k aur yahi wo mohtarma thi jo har waqt chor chor ka shor https co,negative
7122,marothefatso oye preshan nahi ho maro ayatal kursi parh k phoonk work nahi gum hogi,neutral
1618,ek mujhe ye samjh ni ata k bjp jo hai vo congress se aye hue logo ko party kyu shamil krti h kya bjp ko ni https co,neutral
18652,manakgupta congress ko dhakka lagna swabhavik hai jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar https co,neutral
36907,nitin gadkari sambitswaraj aapke janmadivas per humari hardik subhkamnaye gadkari sir aur aapke achche swasthya https co,positive
23542,shaik hussam syedasimwaqar aimim national zeenews asadowaisi ye news channel vale sabh bjp ke chmche hai,negative
29406,anoopparashari kavita abye chutiya ye choti chaddi gang krti hai muslamn nhi lgao uspr ki https co,neutral
42508,rt jai srikrishna bhagwan se pyaar karoge toh kiya gaaye karma k fall paramatma arpit kar,positive
2799,bc log murder karke bahar ghoom hain government waalon free avadheshdubey,negative
38943,pakistan ko phle ireland holland se qualifying match khelne chahiye uske bad enter wc,neutral
34216,aapexpress arvindkejriwal bus ye hi reason hai boss delhi k bahar se support krne ka good job sir,positive
28221,ani mamataofficial ye doctor homko chain se jeene nahi dega ore baba ami ki korbe sob borbod hogaya,negative
32466,aww us day xo bridgetgoldfrit https co hnzlkvkygh,positive
43227,rt coolfunnytshirt kohli koi mazaak hai kya modi ji aur shah ji ko bolega yahan pe aa kar bjp ka sarkar bana dega aur tumhara haal,negative
27107,bhai bramhan aur kshatriya karm se bante hain janm se nahi baaki abhi bhi janm ka aadhar le ke ghum rahe ho https co,neutral
18409,rt ya allah grant us good dunya hereafter forgive us sins amin,positive
16215,worldvictorioussaint duniya ke sabhi mashhoor bhavishaywaktaao ki bhavishaywani taaranhar parm saint rampal ji https co,positive
7787,siasatpk lora kurnay ja ri hay kalay coat ki badmashi ab nahi chalni yah iftikhar chootary wala drama apnay anda https co,negative
4201,media become blind ab media ko sunane ki jaroorat nahi radio pe bbc news suniye aur apne mind ko fresh rakhiye,neutral
28185,snowy yoongs blushes uhm hehe,neutral
45068,waseem badami tere dil ka mery dil se rishta purana hy https co,neutral
32944,pure n divine looking purest meri hi nazar lg jayegi putting https co,positive
35327,dibang ye jitni bhi baate aapne likhi hain chunav ek ka bhi jikr kisi party ne majbooti se nhi kiya ye hama https co,neutral
43734,mr jags ijogbon dogged picked side way silent insha allah prevailed,positive
33978,amitshah hmoindia narendramodi yes sir hope stop dharm parivartan missionaries https co,positive
16096,hernameis bea iske zimmedar wo harami maulana aur algaowadi neta h jo apne bacchon ko foreign mein p https co sfhsfcnrbn,negative
39902,gon na leave one pretty sure someone deserves https co,neutral
775,mamataofficial jai shree ram jay hanuman jai shree krishna jai shree ram kitne mooh bandh karegi haramza https co,neutral
13964,rt itsmeyeah igippygrewal sargun mehta yes bhut jyda achi comedy pyar emotions fights longlastinglove,neutral
14285,rjvjb gehlot arif rubikaliyaquat abpnewstv sambitswaraj tehseenp shehzad ind aratij mtlb tu suvar ka bacha h,negative
23919,saisantoshlov beingbhanu ha uske liye theek h,neutral
5969,beingsalmankhan mashaallha beautiful couple world bhai donoko nazar lagjayegi,neutral
37899,kathrin bridges wo definitely sbne marna per pehle se afsurda nhi hote,neutral
14314,shabazgil wo sub kutty agaye hain bhonkny jin ki walda ne kabhi unky baap ka unko nahi bataya apne agey apne sh https co,negative
1334,tarekfatah ye dehradun ka hai ye uttarakhand tk aisi soch leke aagaye saudi arebia se,neutral
16405,aseefabz en masom logob ko hi marwana tum log khud kider thy bodu awam jis ne abi tak apna dimag hi use nai kiya https co,negative
15027,pm modi ji lalru mandi pin code majra post lalu jila motihari madrasi mein rehne wala hamare gaon mein panchayati g https co,neutral
12021,smritiirani main pura desh apki jeet ke liye apko bohot badhai deta hoon nd ummid karta hoon ki aap agle https co urxcbrdynu,positive
28383,tanujraut yes bc sabne unsubscribe kar diya hai,neutral
29012,prosenjitbumba tumi amr valobasa dada onek valobasi tomay impression love u https co,positive
2060,chitraaum rassi jal gayi par bal nahi gayi evm par jor nahi chala patrakar ke kapde utaro kuch karna hai https co,negative
16827,dc policedogs heh heh great assault course well done dino,positive
27305,geonews urdu asal khatra system ko hay ab ye opposition pr depend krta hay k wo system ko chalne dena chahti hay ya nahi,positive
44616,timesofindia ramzade ki sarkar yaa haraamzade ki sarkar lady wrong afsos haramzado ki sarkar nahi bani,negative
3195,ae ri sakhi piya ghar aaye ustad rashid khan sings hazrat amir kh https co via youtube,positive
13920,suhail khanzada imtiazalamsafma tuj jesay bharwo mai khud tattay nhi hai ke pakistan aa sako lakin apne suwar qua https co,negative
22132,bhai tumko jo kehana hai wo kaho koi bhi kisi jaati ka ho wo pehale insaan hai apne karmo se https co,neutral
33176,lambaalka mohtarma aap bolti ho ki bjp wale bhakt log logo ki ijjat nahi karte par yanha apki apni party bhi https co,negative
18044,love better sabi nung kanta sa playlist ng kapatid ko hmm,neutral
8092,sidraakanwal ku k qanoon kisi ko ijazat nhi data k galti ki hai sudhar jau kia amm awam ko b ga https co,negative
14354,love comedy kapil paji u nd ginni mam like shinning star khuda aap dono ki jodi humesa banaye rakhe,positive
939,utkarsh kalia kavee thaa want hindi uneducated people nice conversation bro https co,neutral
20057,hamein tumse pyar kitna love infinity shreyaghoshal https co,positive
21372,khuda ke chune hue log hi dusre ka dard chunte hin ye har kisi ke bas ki bat nhi https co,neutral
40274,bahut bahut badhai sirji naveenpatnaik cm odisha https co,positive
45206,log pray kar rahe hai mushkil hai koi bhi apni sir nahi chodega jo jaisa chipaka hai chipke rahega,positive
25858,rt fatma karume sina chama chochote tznian first makes life much easier maana blinded party politics imagine,neutral
44431,sardesairajdeep notbandi feku bhakt media ne sahi reporting nhi kisurgical strike se kya fayda huva kyu ki su https co,negative
27255,alhumduillah heartily congratulations sadaremajlis aali janaab barrister asadowaisi sahab winning hydera https co,positive
15371,bspsupporterl akash bhaiyaa satish mishra ka hata k chandersekher ko sath le loo bhramin kabhi bhi vote nhi krta https co,neutral
26812,zamane ne gham ke alawa kuch dekha nahi aajkal ummeed duniya se naya rishta jodne ki taak mein hai kaafir pre https co,positive
4927,rt nehr ani kahin bjp ise ticket na de de nihalchand ke jaise,neutral
43682,milao aur free mbs pao enjoy jazz itx churail biya churail nosheen ahmad https co,neutral
33426,rt dear thanks dear allah unending noor khair https co,positive
26038,kalkirai ani tumhe nazar ki beemari hai hum kutte nahi insan hain hamari military aadmiyon ko https co nllbndxgow,neutral
10598,postal vote bjp ke aur government employees ko bjp se bhut ummide h https co,positive
42704,directorvamshi sir erojea movie chusanu maharshi film gurunchi chepadaniki matalu ravatledu fantastic movie raith https co,positive
39918,paris picture london hours germany jet lag https co tfzkdcvlgg,neutral
35640,imsandy ind rssurjewala fark bohot hai yahi murkh bna rhi hai tum jaisi jahilo ko bjp sarkaar moharo ki https co,neutral
28273,imranriazkhan cricket chance hti hay hmari team hmesha surprise krti hay hmy lets hope best,negative
30636,rt sallukhanbeing salmankhan archanapuransingh kapil sharma comedy show show telecast weekend thekapilsharmashow k,neutral
27976,rt bhai dragon islam like black hole jo ab tak desho ko nigal chuka hai aur ab bharat ko nigalne ki taiyari hai isko keva,negative
11959,narendramodi sir aap mere saval ka javab de nahi aap bhi congress valo ki tarah chor hi honge chowkidar nahi aa https co,neutral
32015,iss feku ko abhi tak tum log suspend nhi krwa paye dhikkar hai tum logon ko yaha active rahne pe https co ibgbjocsie,negative
44517,riarevealed abhisar sharma chamcha congress apne pappu ko kuch padao desh ke baare mai ye jo bjp https co,neutral
1753,rt zaibbi khan phla wou film thi phir ahesta shesta india ka drama bn gye jou kbhi khtam hi nahi hua,neutral
44939,kohati naeemyousafzai gatar ha ye bc sala,negative
17025,smritiirani congratulations one best minister government wish u good luck keep moving sa https co,positive
35930,technicalguruji bologuruji bhai tumhare videos dekhkar maza hi jata hain love much guruji kolkata mee https co,positive
33810,sanjayazadsln modi ne aur amit shah ne chunav aayog ko bahut sakhti se apne fever jo kar rakha tha iska ilaaj https co,neutral
3614,pakistan wale itne garib hai ki apne captain ko ek wala tie bhi nahi de sakte https co,negative
39713,maryamnsharif hr cheez ka credit laiti hain aaap yahan b lain na kharab ac lagvany ka credit,negative
18722,nidhigupta ind itne surity k sath bol ri ho bjp wale chutiya h kya jo abhi tk bahar ghumne de rhe h,negative
13639,narendramodi congratulations dear prime minister bhagvan se pray karta hu hamare desh ko app jarur age le j https co,positive
16084,aajtak abpnewstv ndtv amethi gram pradhan aur bjp worker ki hatya aur may congressi bhumika ki jaanch aur con https co,neutral
21311,narendramodi naqvimukhtar shahnawazbjp shahid siddiqui incindia sudhirbhardwaj https co,neutral
837,sale owner split level home great neighborhood appliances deck acre property low ta https co,positive
32463,rt iiesarebullet mere dil ko tere dil ki zarurat hai bepannah https co,positive
36841,rt mustaphergarki fahadullah asmaaauwal infected malaria thing people lo,neutral
4693,rt abnormal bachii teacher bade hoke kya banoge student actor teacher wo kyun student mujhe politician banna hai,positive
15787,nailainayat koi hutiyo ko un resolution ke steps batao yaaaar bc madarsachap gawaro ko pata hi nahi ki k https co,negative
3013,shahid shono exactly tum jeeto yhh haro hmma tum sa pyar h pakistani team bss india k mada mukabil aoo,positive
27476,mere taraf se aapki mom ko unki janam diwas ki dher sari subhkamnaye https co,neutral
42402,sardanarohit sardana ji aapne cong ko ghreneka kaunsa mauka choda hai sir jabbi vipaksh ke waqthaar aata hai jo https co,neutral
12657,sambitswaraj sorry hear koi baat nahi sir desh mai modi sarkar agaya,positive
17062,bhen k lode kutte ke beej pehle apne baap k reviews pad aur film dekh sala gandu,negative
45135,renmishra mamataofficial dhamki hi nahi deti hai log girftar bhi karwaye isne kahti hai bangal hindu https co,negative
12570,abhaytsharma tankarvind aapke irade theek nahi lag rahe hain mujhe,neutral
29348,tiwarymanoj roy manjo bhaya ar looking soo cute,positive
30264,rt happy birthday nakko sunshine happy nagyung day fromis 이나경 https co,positive
41384,rt dharm adhikari memehir modi ji behaviour,neutral
12865,ranaayyub bhai kya grade ki uraat hai iske maa baap bhi isse pareshan honge khati india ka gaati pakistan ka hai,negative
24661,ultimaterpe good morning nakko please nt skip breakfast playing nintendo sounds good,positive
28586,bollyhungama iamsrk bad selection matlab series ka v end ho jayega se sad,negative
14606,rt sidandayamovies lover clingy lots hugs kisses quick replies love u u,neutral
17083,wishing many many happy return day happy birthday babu bhaiya sirpareshrawal https co,positive
26320,jijigtion ani mc list bhej siwai ek ke jisne apni maa aur biwi tak ko nahi poochha bc wo martyrs ko kyon yaad https co,negative
39569,jagriti ansoon tere nikle aur aankhein meri ho dil tera dhadke aur dhadkane meri ho khuda kre humaari dos https co,neutral
27478,acharyapramodk waah waah mp ek hindu baraat pe mosque se patthar feke gaye ye bhi nahi dekhe ye bechare https co,neutral
16465,maryamnsharif sure maryam nawaz writes tweets,neutral
28213,pdcmdofficial haram ka pila begharat ka bacha ic ne bhagne ki riwayat barqarar rakhi bhagora general,negative
34878,dalalaland zainabsikander sansad ki garima corruption ki wajah se jyada kharab ho rahi hai janab https co,neutral
16178,sardanarohit abe bina pendi ke lote itni baar haar chuke ho fir v dimag thikane nahi lagi tumhari https co dprnccqfci,negative
19902,waglenikhil ranaayyub sal propegenda karne ke baad bjp sarkar aa gayi,positive
8896,ppbajpai dhang ka exit poll bana nahi payedhang ki patrakarita kar nahi payeapne agenda ki wajah se kisi media h https co,neutral
22986,sterlingmedia azmishabana please shabana ji help good women aur ek achhi adakar https co,positive
8601,heartbreaking captain nt worry bad day us bounce back insha allah tumha https co,positive
27000,faizu miya iske jaise mulle hi nafrat ka zahar gholte hain tum log hinduon ka panee bhi peena https co zqyscylash,negative
906,ra bies blocked aapke acche din aa gaye,neutral
36717,rt zeroappeasement ashdubey siyasi jayeka inka dua se kaafi umdaa gharopa hai har baat main khaana peena aa jayega anyway host fo,neutral
7702,narendramodi shri narendra modi ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa https co,neutral
